Month-Year,SET,log-SET,gmean-SET,scaled-SET,quarter
2006-10-01,1.82,0.598836501088704,2.180087532805403,0.8341502648807055,1.0
2006-11-01,1.81,0.5933268452777344,2.1782776616074813,0.8302418929348387,1.0
2006-12-01,1.69,0.5247285289349821,2.1758218919347994,0.7758423224855769,1.0
2007-01-01,1.64,0.494696241836107,2.1731017922305798,0.7537381649109467,1.0
2007-02-01,1.68,0.5187937934151675,2.1706394293972195,0.7730884977438468,1.0
2007-03-01,1.64,0.494696241836107,2.1679722724687718,0.7555377359267003,1.0
2007-04-01,1.71,0.5364933705145685,2.165726896801205,0.7887554752039069,1.0
2007-05-01,1.74,0.5538851132264376,2.1636669436876863,0.8034254007603604,1.0
2007-06-01,1.87,0.6259384308664954,2.1623011175364097,0.8642734989576679,2.0
2007-07-01,2.08,0.7323678937132266,2.16193947409157,0.9619381792531383,3.0
2007-08-01,1.92,0.6523251860396901,2.160838552185224,0.8880914674111166,2.0
2007-09-01,2.01,0.6981347220709843,2.1601704425542008,0.9301944367696128,2.0
2007-10-01,2.17,0.7747271675523681,2.1602121759830144,1.0045503619770746,3.0
2007-11-01,1.99,0.688134638736401,2.1594610671092687,0.9212058065983456,2.0
2007-12-01,2.02,0.7030975114131134,2.158852848330235,0.9354185777028358,2.0
2008-01-01,1.86,0.62057648772511,2.1575017160083814,0.8615686805326345,2.0
2008-02-01,2.0,0.6931471805599453,2.1568175285343454,0.9269981039459949,2.0
2008-03-01,1.87,0.6259384308664954,2.1555355438242545,0.8670181762064727,2.0
2008-04-01,1.91,0.6471032420585384,2.1544541480933863,0.8860907005093331,2.0
2008-05-01,1.84,0.6097655716208943,2.153050010148837,0.854044631967839,2.0
2008-06-01,1.69,0.5247285289349821,2.150905498807281,0.7849329983204492,1.0
2008-07-01,1.49,0.3987761199573678,2.1476717643418066,0.6927315034650449,1.0
2008-08-01,1.49,0.3987761199573678,2.1444692300507517,0.6937745444805612,1.0
2008-09-01,1.31,0.2700271372130602,2.14017705276636,0.6108737685030795,0.0
2008-10-01,0.91,-0.09431067947124129,2.1327798344827684,0.42519846609127404,0.0
2008-11-01,0.88,-0.12783337150988489,2.125180245814435,0.4126070519667181,0.0
2008-12-01,0.98,-0.020202707317519466,2.1185840155624667,0.4611373561984309,0.0
2009-01-01,0.96,-0.040821994520255166,2.1118865943997833,0.4531328438939099,0.0
2009-02-01,0.96,-0.040821994520255166,2.105263459307087,0.45456986305310604,0.0
2009-03-01,0.95,-0.05129329438755058,2.0986262077337483,0.4512499353941558,0.0
2009-04-01,1.09,0.08617769624105241,2.093199161760714,0.5193873954223904,0.0
2009-05-01,1.22,0.19885085874516517,2.0887550736352436,0.5828399047197141,0.0
2009-06-01,1.3,0.26236426446749106,2.08487438526363,0.6223802955209564,0.0
2009-07-01,1.36,0.3074846997479607,2.0813979580482895,0.6523174775481879,0.0
2009-08-01,1.41,0.34358970439007686,2.0782462588755286,0.677429318380876,0.0
2009-09-01,1.55,0.4382549309311553,2.0758852515432165,0.7458211428893199,1.0
2009-10-01,1.49,0.3987761199573678,2.0732290852664574,0.7177660705919711,1.0
2009-11-01,1.46,0.37843643572024505,2.070434735066989,0.7042154725570795,1.0
2009-12-01,1.56,0.44468582126144574,2.0681904208578397,0.7534649480025876,1.0
2010-01-01,1.48,0.3920420877760237,2.065550570481266,0.7156014190347757,1.0
2010-02-01,1.52,0.41871033485818504,2.0631433187012114,0.7358812811084289,1.0
2010-03-01,1.64,0.494696241836107,2.0613503009746044,0.794903575110047,1.0
2010-04-01,1.58,0.4574248470388755,2.0592827042882753,0.7664878692636461,1.0
2010-05-01,1.5,0.4054651081081644,2.056830888809729,0.7284089731227198,1.0
2010-06-01,1.6,0.47000362924573563,2.054896969589172,0.7778957466580574,1.0
2010-07-01,1.72,0.5423242908253617,2.0535333584696156,0.8370249338310491,1.0
2010-08-01,1.83,0.6043159668533296,2.0526537648725065,0.8911469552965029,2.0
2010-09-01,1.95,0.6678293725756554,2.052263766519515,0.949989732009732,2.0
2010-10-01,1.98,0.6830968447064438,2.0519923205974155,0.964788265671099,3.0
2010-11-01,1.97,0.6780335427498971,2.0516847134773926,0.9600425792170877,2.0
2010-12-01,2.04,0.712949807856125,2.0516417904332664,0.9943048201311652,3.0
2011-01-01,1.91,0.6471032420585384,2.051106208848556,0.9309617346001933,2.0
2011-02-01,1.94,0.6626879730752367,2.0506908736406424,0.9458310796538768,2.0
2011-03-01,2.02,0.7030975114131134,2.0505788373799883,0.9850338858795641,3.0
2011-04-01,2.12,0.7514160886839212,2.0508253212251066,1.0338544226413215,3.0
2011-05-01,2.02,0.7030975114131134,2.0507136000523993,0.9849693092307382,3.0
2011-06-01,1.96,0.6729444732424258,2.0503810780275127,0.9557648615340136,2.0
2011-07-01,2.14,0.7608058290337602,2.0506943720801654,1.0437084222698259,3.0
2011-08-01,1.99,0.688134638736401,2.050475128702475,0.9704030142636034,3.0
2011-09-01,1.7,0.5306282510621704,2.0491126461267126,0.8290761376246232,1.0
2011-10-01,1.78,0.5766133643039938,2.0480934590379443,0.8686686909890501,2.0
2011-11-01,1.81,0.5933268452777344,2.0472024258058013,0.8837487332488311,2.0
2011-12-01,1.87,0.6259384308664954,2.046552195661023,0.9134416687025699,2.0
2012-01-01,1.98,0.6830968447064438,2.046315641661759,0.9674808217439442,3.0
2012-02-01,2.08,0.7323678937132266,2.0464320565581624,1.0164609787720171,3.0
2012-03-01,2.18,0.7793248768009977,2.046881376304529,1.0652686919234846,3.0
2012-04-01,2.24,0.8064758658669485,2.0475200357012335,1.09434773599051,3.0
2012-05-01,2.0,0.6931471805599453,2.047354248774229,0.9767914184610365,3.0
2012-06-01,2.05,0.7178397931503168,2.047363334853408,1.001292278181636,3.0
2012-07-01,2.1,0.7419373447293773,2.047541326878966,1.0257094890049698,3.0
